ID,nickname,gender,level,followers,address,content,likes,time,hierarchy,rootID
257173556272,队友家的二哈,保密,6,28,湖北,这就是小杯文案，无数次和朋友抠字眼，同一个技能描述词能出现多个意思。希望可以严谨一点。,300,2025-03-07 08:56:16,子评论,257172493136
256410537393,月の終焉,男,6,7,辽宁,回复 @队友家的二哈 :恢复，回复，治疗。自己去看看塞雷娅三个技能，还有其他一些治疗类技能，你会发现同一效果三种描述，这就是鹰语的魅力。，还有相同描述但有人造成伤害后眩晕，有人打出去就能。,169,2025-03-07 09:05:39,子评论,257172493136
257174408512,NaClCarp,保密,6,70,江苏,小杯文案时真的难蚌，同一个效果不同的描述，好多技能描述上都有这类问题[辣眼睛],56,2025-03-07 09:06:49,子评论,257172493136
257175511184,凌煜锌衡,男,6,521,广东,鹰语的“可以使用X个（最多拥有Y个）”指的是部署干员时获得X个，最大库存Y个，参考艾拉：可以使用3个雷鸣地雷（最多拥有4个），召唤物一共有三个这样的参数：部署时获得数/最大库存数/最大在场数，大部分召唤类都是注明前两者，只有令注明的是部署时获得数和最大在场数,51,2025-03-07 09:25:30,子评论,257172493136
257176424880,臣里十少,保密,5,44,浙江,想起了“飞导弹打最近，生发条机械师”,197,2025-03-07 09:34:18,子评论,257172493136
256413041249,月月弥,女,6,49,湖北,还有经典攻击距离加长和攻击距离+1格,47,2025-03-07 09:38:48,子评论,257172493136
257177287952,烟火Ver,女,6,15,安徽,回复 @月の終焉 :还有星熊的物理格挡，其实是全伤害格挡,41,2025-03-07 09:46:16,子评论,257172493136
256414565937,-卷白-,男,6,16,广东,加上刚刚打的远牙悖论，“百下百中”，有点没绷住,22,2025-03-07 09:59:05,子评论,257172493136
256414867425,吞音Unio,男,6,57,中国香港,下次记得分开发[tv_发怒]两次200玉呢,9,2025-03-07 10:03:50,子评论,257172493136
257179613664,孤伤暗影,男,6,12,广东,1有点尬黑了,2,2025-03-07 10:14:54,子评论,257172493136
257180644592,伊术那枝,保密,6,46,浙江,谢谢你,0,2025-03-07 10:26:53,子评论,257172493136
256418332113,莫奈_Tri,保密,6,272,广东,不得不提塞雷娅三个技能就有三种描述治疗的方式了,9,2025-03-07 10:45:59,子评论,257172493136
256421005921,羞羞是他弟,保密,6,3,广东,又要到200了兄弟们,0,2025-03-07 11:20:20,子评论,257172493136
256421026929,里谏B-ds,男,5,4,江苏,海猫小时候上学，上课教的和考试考的东西一样，但是叫不同的名字。,0,2025-03-07 11:21:16,子评论,257172493136
256426214401,门酱EEEE,保密,6,10,安徽,回复 @莫奈_Tri : 尤其是描述和红蒂一样， 效果完全不一样，做的不如三国杀,0,2025-03-07 12:23:01,子评论,257172493136
256427302705,万变若叶睦,女,5,44,山东,回复 @烟火Ver :这是老黄历了，现在没有“物理”，就叫伤害抵挡了,1,2025-03-07 12:35:58,子评论,257172493136
256428596465,对影只剩人,保密,5,13,新疆,回复 @月の終焉 :回复的是禁疗也能吃的吧,0,2025-03-07 12:53:27,子评论,257172493136
256433477553,巴扎黑到处跑,男,6,38,山西,还有最大生命值和生命上限说得好像是一个意思吧，要么统一成最大生命值，因为危机合约的词条好像就是最大生命值加多少多少的,0,2025-03-07 13:53:46,子评论,257172493136
257203577184,元素印记,保密,6,9,海南,回复 @队友家的二哈 : 这就不得不提塞雷娅三个技能三个治疗描述了[滑稽],2,2025-03-07 14:59:43,子评论,257172493136
256444052545,啊叭呼,男,6,78,北京,谢谢你骷髅王,1,2025-03-07 16:04:31,子评论,257172493136
256451600161,月の終焉,男,6,7,辽宁,回复 @对影只剩人 :塞雷娅三个技能“治疗”“恢复”“回复”，塞雷娅三技能奶绝食吗？并不能。，但是调香师“恢复”和安洁莉娜“回复”能奶。，就是描述很混乱[tv_白眼],2,2025-03-07 18:34:04,子评论,257172493136
256462848257,对影只剩人,保密,5,13,新疆,回复 @月の終焉 :鹰角的超小杯文案了那就是,0,2025-03-08 01:50:25,子评论,257172493136
257230817632,吉言菌,男,5,134,河南,回复 @月の終焉 :还有偷防御，大姨在对面死了甲还在，伺夜二模在对面死了，偷的防御也没了[饿殍表情包2_吃红薯],0,2025-03-08 02:27:03,子评论,257172493136
256465698529,夕阳残想,保密,6,0,四川,水灯心好歹剧情还出场了，这个泪铅到底在哪呢？[藏狐],2,2025-03-08 02:34:37,子评论,257172493136
256514965857,玄盏_Official,男,5,5,山东,支持统一度量衡！,0,2025-03-08 13:22:53,子评论,257172493136
256571748257,亿团空气,保密,6,27,安徽,多萝西精一也是，能直接部署持有上限数量的雷，你就当是弱势模板的暗加强吧,0,2025-03-09 07:11:33,子评论,257172493136
256574100737,1imbic,保密,6,30,四川,回复 @队友家的二哈 :看wiki,0,2025-03-09 07:44:45,子评论,257172493136
256408746753,闲者八云紫,男,6,61,上海,这话说的的，搞得好像前2期塔拉不是阴间怪一样,49,2025-03-07 08:37:36,子评论,257171819504
257172515552,不能休息的热水壶,保密,6,34,黑龙江,回复 @闲者八云紫 :那好歹也是人类啊，这次这些东西放在迷宫饭联动里说是穿越过来的魔物都没问题[笑哭],69,2025-03-07 08:41:11,子评论,257171819504
257173150896,找好辅助是一被子的事,女,6,63,北京,但我感觉比怪猎联动更怪猎（没实际玩过怪猎，但云了一些直播），动植物怪物的设计蛮有意思的,38,2025-03-07 08:50:37,子评论,257171819504
257173517248,不能休息的热水壶,保密,6,34,黑龙江,回复 @找好辅助是一被子的事 :怪猎主要是没有任何魔幻要素，任何看起来魔幻的都能用怪猎世界的生物学解释清楚，这些东西感觉该扔进最终幻想里[藏狐],36,2025-03-07 08:57:47,子评论,257171819504
257173757776,我挡似你,保密,5,36,广东,塔拉人杰地灵你就学吧,9,2025-03-07 09:01:54,子评论,257171819504
256410370161,白面具就是杨戬,保密,6,38,广西,喜欢奇形怪状的萨卡兹吗,6,2025-03-07 09:02:25,子评论,257171819504
257174044144,星落北尘,保密,6,232,辽宁,海猫小时候在家里做菜 心血来潮切卷心菜一刀下去卷心菜爆炸了 结果只能去煎鸡蛋 结果鸡蛋因没这视野范围内长腿跑了出去,338,2025-03-07 09:03:50,子评论,257171819504
257174461040,探索者的银凇止境,保密,6,234,山东,回复 @找好辅助是一被子的事 :还真是，好久没见过这么自然又野外的关卡设计了,7,2025-03-07 09:08:39,子评论,257171819504
256411125121,奖学金就在,保密,6,4,四川,《植物大战僵尸》,7,2025-03-07 09:12:14,子评论,257171819504
257174849344,零白时,男,5,4,湖北,感觉挺有意思的[笑哭],5,2025-03-07 09:14:35,子评论,257171819504
256411588881,今天看播放量了么,男,6,247,北京,塔拉不大，创造神话,3,2025-03-07 09:19:58,子评论,257171819504
257177497392,符程立雪,男,6,15,河南,回复 @星落北尘 : 最喜欢的海猫小故事[doge],2,2025-03-07 09:50:30,子评论,257171819504
257181199984,不能休息的热水壶,保密,6,34,黑龙江,回复 @星落北尘 :不是突然变大然后把海猫创飞了（,4,2025-03-07 10:35:50,子评论,257171819504
257182366176,绫坡零,男,5,45,浙江,这次关卡和机制挺有新意的,0,2025-03-07 10:49:16,子评论,257171819504
257184222912,玩狼我就怕,保密,5,8,加拿大,伪装成红门的怪是什么,0,2025-03-07 11:10:15,子评论,257171819504
257184308128,不能休息的热水壶,保密,6,34,黑龙江,回复 @玩狼我就怕 :第七关最下面的5个红门，在干员攻击范围里会变成怪[藏狐],2,2025-03-07 11:12:25,子评论,257171819504
256444205569,Dr-白衬衫,保密,5,5,浙江,回复 @星落北尘 :海猫小时候不被家长瞪一眼就会一直往外面扔卷心菜[doge],1,2025-03-07 16:06:17,子评论,257171819504
256447326881,hello·俄与娥·,女,6,7,浙江,回复 @不能休息的热水壶 :真的这是最像迷宫饭产物的一集hhhh,0,2025-03-07 16:55:08,子评论,257171819504
256449419345,铁头娃何须头铁,男,6,24,河北,看完剧情的话，我觉得其实是人伪装的，但活动本身是在讲故事，我不好说,1,2025-03-07 17:34:54,子评论,257171819504
257228029840,摸个蛤先,保密,5,30,广东,从这次剧情的角度，可能实际上不存在这些精怪，毕竟故事里的“黑林”实际上是铁公爵的封锁,3,2025-03-08 01:43:35,子评论,257171819504
257227998032,摸个蛤先,保密,5,30,广东,回复 @玩狼我就怕 :第七关有一种怪会假装红门，并且真的会召唤蛋壳 但视野照到后会变回原样冲家,0,2025-03-08 01:44:53,子评论,257171819504
256525398017,纽恩_No_13,男,4,30,湖北,其实并没有什么怪物，只是铁公爵军队伪装成黑雾封锁塔拉罢了，领袖宣称有怪物,1,2025-03-08 15:24:52,子评论,257171819504
256557659041,-何必胜-,男,6,5,福建,回复 @阿烈克谢 :黑林是真的有的，黑雾才是军队,0,2025-03-09 04:09:36,子评论,257171819504
257174777984,洛东止水,男,6,12,浙江,支持,23,2025-03-07 09:14:03,子评论,257172358176
256411329265,doiset,保密,5,21,河南,支持,4,2025-03-07 09:16:36,子评论,257172358176
257175116272,永远阔爱的Elysia,保密,4,6,云南,点了,1,2025-03-07 09:19:08,子评论,257172358176
256411581073,快停止这场闹剧吧,女,6,29,湖北,支持,2,2025-03-07 09:19:43,子评论,257172358176
257175344032,小籽不吃苹果,女,4,1,江西,支持,1,2025-03-07 09:21:59,子评论,257172358176
256411739281,诗乃ぁ,保密,6,21,辽宁,支持,1,2025-03-07 09:22:22,子评论,257172358176
257175616416,落松明之殇,保密,6,14,广东,✍️✍️✍️✍️✍️✍️✍️✍️✍️✋😭🤚,4,2025-03-07 09:23:24,子评论,257172358176
256411936097,困兽乄,男,6,4,浙江,支持，还有线索一键放置[热],128,2025-03-07 09:23:39,子评论,257172358176
257175771264,一岛糖桔i,女,5,20,河南,支持,3,2025-03-07 09:26:29,子评论,257172358176
257175873168,DesignPlusStudio,保密,5,13,山东,昨晚开了200张公招券啥也没有，浪费我半小时[藏狐],21,2025-03-07 09:27:20,子评论,257172358176
256412158833,゙泉此方゙,男,6,184,广东,支持[Poppin Party表情包_出击],1,2025-03-07 09:29:16,子评论,257172358176
256412432689,Mesa-Prime,男,6,24,沙特阿拉伯,我大哥和你说话呢@明日方舟,6,2025-03-07 09:30:54,子评论,257172358176
257177228304,LEONREN,男,6,0,上海,哎嘛，开车下班到家一看，还以为被网暴了[笑哭],4,2025-03-07 09:45:48,子评论,257172358176
257177287856,儚心呀,保密,5,2,河南,点了,1,2025-03-07 09:46:16,子评论,257172358176
257177432080,此间毫末RT,保密,6,27,江苏,还有线索交流访问基建，我真不想点那么多次了,9,2025-03-07 09:48:44,子评论,257172358176
256414119889,月桜雨,女,3,1,江苏,支持,1,2025-03-07 09:54:09,子评论,257172358176
256414997937,永恒鲨鱼面包,保密,6,3,陕西,支持,1,2025-03-07 10:05:37,子评论,257172358176
257178847248,贴脸解滚远点,保密,5,11,吉林,上去,1,2025-03-07 10:06:44,子评论,257172358176
256416248353,傻九不是屑,女,6,257,上海,这我是真想要,1,2025-03-07 10:20:21,子评论,257172358176
257181317360,苇草抄下的诗,男,6,603,山东,支持,1,2025-03-07 10:37:11,子评论,257172358176
257181780416,之梅落樱,女,5,1,广东,智齿,1,2025-03-07 10:42:00,子评论,257172358176
257181922240,猎犬鲍尔,男,6,14,江苏,支持,2,2025-03-07 10:42:10,子评论,257172358176
257182669232,低调小型,男,6,16,浙江,顶你上去,1,2025-03-07 10:52:01,子评论,257172358176
257183819712,绫坡零,男,5,45,浙江,变成四连抽了,2,2025-03-07 11:06:00,子评论,257172358176
256423499601,里谏B-ds,男,5,4,江苏,可以,1,2025-03-07 11:50:02,子评论,257172358176
256423729697,Time熙陌,男,6,10,内蒙古,公招4连了（）,3,2025-03-07 11:52:18,子评论,257172358176
257188016512,不带脑子做题,女,5,22,天津,建议加强公招[doge],1,2025-03-07 11:54:27,子评论,257172358176
257189641616,铁凯冥魂-莫德凯撒,男,6,271,内蒙古,支持,0,2025-03-07 12:14:08,子评论,257172358176
257192390928,江城五月丶,女,6,26,重庆,建议三星一键变成绿票只需要收四五六星（,4,2025-03-07 12:47:48,子评论,257172358176
256443199105,umalla,保密,5,0,广东,必须的,1,2025-03-07 15:52:27,子评论,257172358176
257221512368,无名零界,男,5,32,江苏,一个一个点的实在太难受,2,2025-03-07 23:21:24,子评论,257172358176
256457128129,空可乐-,保密,3,0,江西,支持,0,2025-03-07 23:48:33,子评论,257172358176
256459615601,某大鸟男子_,保密,6,27,韩国,支持,0,2025-03-08 00:50:29,子评论,257172358176
257226917616,老牛穿黑丝,保密,6,11,山东,[tv_点赞],0,2025-03-08 01:25:12,子评论,257172358176
257227941760,Eurus4号机,保密,5,71,广东,最支持的一集攒了这么多公招卷都懒得点,0,2025-03-08 01:42:40,子评论,257172358176
257228095216,科教科纪,保密,6,10,中国台湾,智齿,0,2025-03-08 01:45:34,子评论,257172358176
256463529713,清梦弋星河,女,6,20,辽宁,支持!,0,2025-03-08 01:59:33,子评论,257172358176
257230173808,暗黑可立鸡,保密,6,10,河南,支持,0,2025-03-08 02:16:42,子评论,257172358176
256467872385,光伏板子,保密,5,1,美国,支持,0,2025-03-08 03:06:32,子评论,257172358176
257237168144,Blottlin,男,6,37,上海,支持,0,2025-03-08 03:53:08,子评论,257172358176
256474108529,伴鲤鲤,男,5,5,湖南,强烈建议和一键访问好友一起实装,1,2025-03-08 04:26:58,子评论,257172358176
256474429953,阿巴小菜菜,男,5,15,北京,+1,0,2025-03-08 04:30:15,子评论,257172358176
256477914673,振动与意识,保密,5,10,四川,支持，我玩的黄油都有一键收取（）,1,2025-03-08 05:13:32,子评论,257172358176
256478688593,哦耶oo,保密,6,14,广东,直接弄10个招募位，一件收菜等于十连,1,2025-03-08 05:23:47,子评论,257172358176
256480533137,芔亖卐,保密,5,22,上海,这个真得支持。,0,2025-03-08 05:48:36,子评论,257172358176
257248696752,牧汤狗狗MUSOUP,男,6,937,内蒙古,是这样,0,2025-03-08 06:16:51,子评论,257172358176
257250931232,铭秋茗,保密,5,2,湖南,支持,0,2025-03-08 06:47:11,子评论,257172358176
256488156353,初音未来_Cypton,保密,6,41,安徽,@明日方舟  我大哥问你话呢！[Mygo表情包_探头],1,2025-03-08 07:40:46,子评论,257172358176
257257305744,赛博邮箱,保密,4,55,陕西,回复 @初音未来_Cypton :@初音未来_Cypton 我小弟问你话呢 @明日方舟,0,2025-03-08 08:19:50,子评论,257172358176
257259382192,oiiaiioiiiaiiii,男,5,18,北京,要加强就都加强📢❗加强远牙❗卡涅利安❗早露❗空弦❗赫拉格❗淬羽赫默❗伺夜❗止颂❗弑君者❗森蚺❗菲亚梅塔❗陈❗艾丽妮❗水月❗帕拉斯❗琳琅诗怀雅❗焰尾❗斯卡蒂❗异客❗黑❗鸿雪❗嵯峨❗推王❗黑键❗薇薇安娜❗隐德来希❗圣约送葬人❗难道中杯干员不加强都是因为冲的不够多吗❓,0,2025-03-08 08:48:19,子评论,257172358176
256493422593,降世騒年,男,6,65,江苏,支持,0,2025-03-08 08:58:01,子评论,257172358176
257260683776,棘刺Thorns,女,5,58,浙江,游戏内问卷上提，我备忘录放一堆建议了等着他发问卷一股脑全写上[脱单doge],1,2025-03-08 09:06:45,子评论,257172358176
256494313185,萧山_爱阿钳,男,6,147,河南,支持,0,2025-03-08 09:10:22,子评论,257172358176
256510175569,馥衙,保密,6,14,广东,支持,0,2025-03-08 12:24:54,子评论,257172358176
256515004737,玄盏_Official,男,5,5,山东,还有公招点进去默认八小时,0,2025-03-08 13:24:08,子评论,257172358176
256546452865,Roco东方,保密,6,164,广东,回复 @玄盏_Official :默认八小时你的高资就要不翼而飞了[明日方舟·音律联觉-愚夜密函_阴险],0,2025-03-09 01:32:00,子评论,257172358176
256553422225,Latios_Latias,男,6,11,陕西,支持,0,2025-03-09 03:17:09,子评论,257172358176
257323708000,骑着蠢驴去打龙,男,6,15,安徽,支持,0,2025-03-09 03:37:56,子评论,257172358176
257329469728,alalalalal啊,男,6,3,贵州,什么天下布魔。,0,2025-03-09 04:46:02,子评论,257172358176
256569613041,天才美少女初邪,男,6,82,广东,底层代码🤭,0,2025-03-09 06:38:09,子评论,257172358176
256576414385,落雨残阳lycy,保密,6,43,广东,再来个一键加速吧，屯了500红券每次都是用了三十张开始腻了,0,2025-03-09 08:19:33,子评论,257172358176
257361598864,谢榭莞阚,保密,5,55,山东,可以可以,0,2025-03-09 11:44:13,子评论,257172358176
256652056737,凤翔幽鸿,男,5,26,广西,支持,0,2025-03-10 08:14:04,子评论,257172358176
256678199313,傻糖酱,保密,6,42,河南,[笑哭]想把一堆公招票用用手动一个个点半天，要命,0,2025-03-10 14:06:54,子评论,257172358176
256804382417,_Tinaa,保密,5,13,广西,我大哥问你话呢听见没有@明日方舟,0,2025-03-12 08:11:24,子评论,257172358176
257621433440,不是假髮是桂,保密,5,17,湖南,肯定一点一点给福利吧，一把顶6把不知道啥时候才能有[笑哭]出这个感觉还有访问10好友什么的一系列小点会像这次芯片一样慢慢给[笑哭],0,2025-03-12 17:03:07,子评论,257172358176
257625268912,應寻有,男,3,0,广东,我大哥和你说话呢，鹰角[生气],0,2025-03-12 18:57:34,子评论,257172358176
256863103713,薄言捋之,保密,6,165,安徽,还有贸易站一键加速！,0,2025-03-13 03:43:27,子评论,257172358176
256931910561,小猫蛋卷o_o,男,6,31,湖北,确实,0,2025-03-14 01:26:21,子评论,257172358176
256974799889,南庐卖卜人,保密,5,0,河南,支持,0,2025-03-14 11:46:46,子评论,257172358176
257101109329,PIPASAMA,男,5,241,辽宁,强烈支持,0,2025-03-16 00:38:39,子评论,257172358176
257941836448,丨彼岸灬花落丨,男,5,554,中国香港,这可是游戏的灵魂,0,2025-03-16 12:05:36,子评论,257172358176
257399388753,洛沅理,保密,6,77,江西,能不能不上号就一键收取每日奖励啊，打开游戏真的费时间啊,0,2025-03-19 15:32:57,子评论,257172358176
258196880832,LEONREN,男,6,0,上海,回复 @洛沅理 : 你阴阳怪气什么？他明明加个按钮的事，非要挨个点几下，选词条挨个点我没意见，收取为什么还那么复杂，尤其是大多数结果还只有3星，正负反馈完全不成比例。要不是这公招太费时间，我也不至于兜里几百张票懒得用。,1,2025-03-19 16:10:27,子评论,257172358176
258197087728,LEONREN,男,6,0,上海,回复 @洛沅理 : 这又不是要他改数值改玩法，这是个纯粹减负的建议啊，这你能有意见？,0,2025-03-19 16:14:43,子评论,257172358176
257411946977,清洛衔绫,保密,4,1,江西,回复 @LEONREN :急什么，我没意见啊，我真的是这么想的[滑稽],0,2025-03-19 23:35:51,子评论,257172358176
258224255200,LEONREN,男,6,0,上海,回复 @清洛衔绫 :行，你是真的觉得一个个点很享受啊[辣眼睛],0,2025-03-20 04:38:45,子评论,257172358176
259306262896,神秘红毛厨,男,5,15,湖北,支持，还想妄想一下像重返未来那样的助理作战【(？)忘记叫啥了】几次合成一大次打完一把直接可以领到多把的奖励🌚🌚,0,2025-04-01 23:20:55,子评论,257172358176
257173265392,天的时候到了到了,保密,5,7,湖北,跟之前拉狗那次一样[笑哭],120,2025-03-07 08:53:01,子评论,256409053313
256410072833,星煜隳,保密,4,3,江西,粥的反向带货是每次活动不得不品鉴的一环[2024明日方舟音律联觉_精神涣散],202,2025-03-07 08:57:25,子评论,256409053313
257174022976,一头菇儿,男,6,4,吉林,几乎每次都这样[笑哭][笑哭],60,2025-03-07 09:02:55,子评论,256409053313
256410651569,六子德温,男,5,86,山东,回复 @天的时候到了到了 :甚至现在双雨鞋全图打不了了都……,42,2025-03-07 09:05:59,子评论,256409053313
256410931169,空心树zc,男,6,2,广东,yj大部分卡池都是，别的游戏都是当前活动当前卡池是最优解[笑哭]服了,183,2025-03-07 09:11:01,子评论,256409053313
257174954064,Terrarian127,保密,6,21,广东,回复 @六子德温 :此事在生息演算中亦有记载[2024明日方舟音律联觉_精神涣散],30,2025-03-07 09:17:48,子评论,256409053313
257175423456,火頁耶,保密,5,0,广西,还有推王ss的全伤害护盾小怪[笑哭],72,2025-03-07 09:22:19,子评论,256409053313
257175432128,秋成漂流中,保密,6,204,四川,但是小怪又有一气化三清，属于是经典的想要用地图卖干员又扭扭捏捏,28,2025-03-07 09:22:36,子评论,256409053313
257178095232,゚゚龙华妃咲,女,6,21,浙江,百嘉那次的物闪小怪,32,2025-03-07 09:56:17,子评论,256409053313
257178939216,黄色小方砖,男,5,29,河北,经典灵知大战抵抗怪[笑哭],42,2025-03-07 10:07:51,子评论,256409053313
256416349201,偷tomo摸梦见,男,6,39,山东,这次可部署位太少了而且,0,2025-03-07 10:22:44,子评论,256409053313
256426814449,亦卿大大,保密,5,13,四川,[doge]次次反向带货,5,2025-03-07 12:30:01,子评论,256409053313
256429449649,某一般路过的doctor,男,6,26,甘肃,174大战全图禁部署，异拉大战全图隐匿,30,2025-03-07 13:03:45,子评论,256409053313
256430354609,紫殇星,男,6,40,河南,回复 @金坷垃狗粮协会 :没打过生息演算吧,0,2025-03-07 13:15:33,子评论,256409053313
256467134721,Vae黎明前的十五街,保密,6,32,河北,回复 @金坷垃狗粮协会 :长夜临光也干了,5,2025-03-08 02:55:05,子评论,256409053313
256475841105,Haze_Wind,女,5,112,广东,我真的，一进去看见这个机制cpu直接烧了[tv_鬼脸],0,2025-03-08 04:46:15,子评论,256409053313
256644424865,直至冬夜降临,保密,5,14,广西,粥特色，yns实装出费用上限，hdl实装出怪海，灵芝实装出抵抗怪，异拉实装出隐匿，174实装出黑夜，维娜实装出护盾,8,2025-03-10 05:53:02,子评论,256409053313
256410214129,狂暴咩咩组长,保密,5,12,浙江,可以用多萝西的地雷去给全图技能照视野吗,37,2025-03-07 08:59:42,子评论,257173546176
257173985792,英绘_,女,6,22,陕西,回复 @狂暴咩咩组长 :蹲一下,0,2025-03-07 09:03:12,子评论,257173546176
256410459585,找寻冰淇淋,男,4,4,江西,回复 @狂暴咩咩组长 :可以把那怪变成兔子，但驭械锁不到。[笑哭],67,2025-03-07 09:04:20,子评论,257173546176
256410768065,六子德温,男,5,86,山东,回复 @英绘_ :目前不行，拉狗开技能狼头原地转，dot能烫到，但怪必须进自己范围才能咬……（）,63,2025-03-07 09:08:01,子评论,257173546176
257174570800,英绘_,女,6,22,陕西,回复 @六子德温 :好吧（）谢谢,0,2025-03-07 09:09:41,子评论,257173546176
256411062929,狂暴咩咩组长,保密,5,12,浙江,回复 @-城南夜雪- :去试了一下，发现隔着树的话奶羊都奶不了……全图技能最憋屈的一次,58,2025-03-07 09:11:40,子评论,257173546176
257175343504,Woralive,保密,6,214,湖南,回复 @狂暴咩咩组长 :不可以。因为全图技能是根据干员本体索敌的。跟队友给没给视野无关[笑哭],21,2025-03-07 09:21:58,子评论,257173546176
256413391745,找寻冰淇淋,男,4,4,江西,回复 @狂暴咩咩组长 :我奶羊带一，环蓝门奶羊生态圈，远的怪让他自己踩地雷。[doge_金箍],1,2025-03-07 09:43:40,子评论,257173546176
257184835200,o7_1o,男,5,12,湖北,回复 @狂暴咩咩组长 : 生稀盐酸应该玩过吧，会显示全图技能范围只有自身一格的,4,2025-03-07 11:17:29,子评论,257173546176
257185595232,ysmzz,女,6,41,重庆,回复 @o7_1o :并不一样，拉狗能索敌没被树挡住的范围外的怪，直接计算视角的,2,2025-03-07 11:28:04,子评论,257173546176
257193302528,mkr墨离,男,5,12,黑龙江,拿白铁炮台当目标用ew的余震直接抬走小怪，且白铁的炮台无视树丛可以把兔子照出来[2024明日方舟音律联觉_闪亮登场],1,2025-03-07 12:58:55,子评论,257173546176
257194106848,Dr_夕卜日生乙,女,5,11,陕西,引星棘刺的炼金单元可以隔着树打人和奶队友[脱单doge],2,2025-03-07 13:08:42,子评论,257173546176
256434621249,龙凡夜,保密,5,2,安徽,铁钳号居然无视树丛，不愧是我大铁老师[向晚_喜欢],1,2025-03-07 14:08:51,子评论,257173546176
256443789617,Dr-白衬衫,保密,5,5,浙江,回复 @-城南夜雪- :这个也比较有用了 这兔子伤害太高了有时候还硬是躲后面输出[难过],0,2025-03-07 15:59:47,子评论,257173546176
256451278545,孤狼陌,保密,6,24,河南,此事在生息演算中亦有记载,0,2025-03-07 18:26:45,子评论,257173546176
